source,target,id,osm_way_id,osm_bridge_relation_id,osm_bridge,osm_highway,osm_label,bridge_id,distance,within_boundaries
1590,1591,418,11689591,,,,Towercrest Drive,,128.7490808,FALSE
1594,1595,419,11689611,,,,44th Street,,86.50344977,TRUE
1595,1596,420,11689611,,,,44th Street,,66.36907634,TRUE
1596,1597,421,11689611,,,,44th Street,,62.46887444,TRUE
1597,1598,422,11689611,,,,44th Street,,89.94208571,TRUE
1600,1601,423,11689625,,,,Bickar Court,,145.9390974,FALSE
1602,1603,424,11689628,,,,40th Street,,44.20295493,TRUE
1604,1605,425,11689630,,,,Alton Street,,103.0413025,TRUE
1608,1609,426,11689666,,,,Knox Avenue,,18.5885508,TRUE
1610,1611,427,11689666,,,,Knox Avenue,,45.8300092,TRUE
529,1612,428,11721182,,,,Orchard Place,,210.0533968,TRUE
1615,1616,429,11689762,,,,Sixth Avenue,,27.7332845,TRUE
1617,1618,430,11689780,,,,6th Avenue,,86.64386984,FALSE
1618,1619,431,11689780,,,,6th Avenue,,72.26311613,FALSE
1620,1621,432,11689780,,,,6th Avenue,,83.158247,FALSE
1631,1632,433,11689817,,,,6th Avenue,,102.2121851,FALSE
47,1650,434,11834074,,,,Terrace Avenue,,51.17481054,FALSE
48,1651,435,11839207,,,,Grandview Avenue,,53.7194842,FALSE
1650,1651,436,11689871,,,,Shady Lane,,148.8176555,FALSE
1652,1653,437,11689879,,,,Gladstone Street,,131.2979064,TRUE
1653,1654,438,11689879,,,,Gladstone Street,,148.0296577,TRUE
1654,1655,439,11689879,,,,Gladstone Street,,106.5630872,TRUE
1659,1660,440,11689933,,,,Manordale Road,,103.101349,FALSE
1661,1662,441,11689933,,,,Manordale Road,,38.74586238,FALSE
1668,1669,442,11689960,,,,Parkway,,44.05070884,FALSE
1671,1672,443,11689968,,,,Royal Drive,,81.18381489,FALSE
1673,1674,444,11689972,,,,Royal Drive,,71.87516253,FALSE
1678,1679,445,11690000,,,,Shady Court Drive,,76.52377338,TRUE
1517,1687,446,11690029,,,,Thornberry Drive,,41.22525769,FALSE
1688,1689,447,11690037,,,,Overhill Street,,8.838367362,FALSE
1689,1690,448,11690037,,,,Overhill Street,,44.59873616,FALSE
1693,1694,449,11690041,,,,Overhill Street,,36.66158182,TRUE
1696,1697,450,11690120,,,,East Kichener Way,,8.732924937,FALSE
1699,1700,451,11690137,,,,Van Buren Street,,77.52204841,TRUE
1706,1707,452,11690164,,,,Dewey Street,,112.2859944,FALSE
1707,1708,453,11690164,,,,Dewey Street,,89.70387369,FALSE
1708,1709,454,11690164,,,,Dewey Street,,80.00416874,FALSE
1285,1713,455,11690170,,,,Dewey Street,,46.45444873,FALSE
1721,1722,456,11690261,,,,Andrew Drive,,97.99468884,FALSE
1723,1724,457,11690261,,,,Andrew Drive,,98.46196131,FALSE
1725,1726,458,11690275,,,,Monroe Avenue,,133.5369279,FALSE
1726,1727,459,11690275,,,,Monroe Avenue,,147.7946889,FALSE
1727,1728,460,11690275,,,,Monroe Avenue,,102.1871981,FALSE
1729,1730,461,11690281,,,,Monroe Avenue,,74.55819947,FALSE
1730,1731,462,11690281,,,,Monroe Avenue,,75.31076493,FALSE
1731,1732,463,11690281,,,,Monroe Avenue,,93.05331452,FALSE
1735,1736,464,11690282,,,,South Fairmount Street,,132.5635379,TRUE
1737,1738,465,11690282,,,,South Fairmount Street,,173.7925114,TRUE
1751,1752,466,11690340,,,,Harrison Avenue,,98.50843397,FALSE
263,1755,467,11965024,,,,Oak Grove Avenue,,46.43867193,FALSE
799,1755,468,11690342,,,,Harrison Avenue,,20.87715586,FALSE
1754,1755,469,11690342,,,,Harrison Avenue,,186.6743874,FALSE
1756,1757,470,11690343,,,,Harrison Avenue,,123.4095514,FALSE
1763,1764,471,11690349,,,,Geneva Street,,97.53014543,FALSE
1768,1769,472,11690354,,,,Veronica Street,,173.7273267,TRUE
1775,1776,473,11690369,,,,Gien Drive,,58.35039048,FALSE
1777,1778,474,11690371,,,,Portview Circle,,70.47742581,FALSE
1642,1780,475,11852955,,,,Thornwood Drive,,28.09704561,FALSE
1780,1781,476,11690385,,,,Thornycroft Avenue,,129.6192278,FALSE
1782,1783,477,11690390,,,,Nichol Avenue,,37.85239199,FALSE
735,1787,478,11690395,,,,Beeler Street,,55.28832106,TRUE
1014,1790,479,11690395,,,,Beeler Street,,175.8555933,TRUE
1789,1790,480,11690395,,,,Beeler Street,,139.6122908,TRUE
1791,1792,481,11690399,,,,Prospect,,26.77141484,FALSE
1792,1793,482,11690399,,,,Prospect,,35.75358896,FALSE
1796,1797,483,11690408,,,,Guy Street,,53.10064358,TRUE
1799,1800,484,11690414,,,,Guy Street,,32.23371474,FALSE
1801,1802,485,11690419,,,,Preston Street,,116.2812474,TRUE
1805,1806,486,11690421,,,,Lachman Road,,74.53020122,FALSE
1808,1809,487,11690436,,,,Glen Lytle Road,,45.56745878,TRUE
1809,1810,488,11690436,,,,Glen Lytle Road,,119.4769709,TRUE
1815,1816,489,11690452,,,,Delfred Drive,,65.44111668,FALSE
1821,1822,490,11690509,,,,East 17th Avenue,,183.0035359,FALSE
1822,1823,491,11690509,,,,East 17th Avenue,,182.9393617,FALSE
1824,1825,492,11690509,,,,East 17th Avenue,,62.04798275,FALSE
1829,1830,493,11690518,,,,Hunt Road,,75.39743577,FALSE
1837,1838,494,11690551,,,,Amberson Avenue,,125.8174567,TRUE
1838,1839,495,11690551,,,,Amberson Avenue,,78.4647023,TRUE
1839,1840,496,11690551,,,,Amberson Avenue,,47.25507936,TRUE
1841,1842,497,11690551,,,,Amberson Avenue,,106.2994404,TRUE
1846,1847,498,11690566,,,,Lasalle Avenue,,73.73283525,FALSE
1852,1853,499,11690590,,,,Grace Drive,,72.04502542,FALSE
1438,1855,500,54582985,,,,Crafton Boulevard,,88.84668093,FALSE
1855,1856,501,11690607,,,,South Emily Street,,186.6656822,FALSE
1857,1858,502,11690624,,,,Edgecliff Road,,94.94410099,FALSE
1858,1859,503,11690624,,,,Edgecliff Road,,93.35721671,FALSE
1859,1860,504,11690624,,,,Edgecliff Road,,77.92889047,FALSE
1355,1861,505,11690635,,,,Penham Place,,59.48018538,TRUE
1863,1864,506,11690732,,,,Poplar Drive,,47.66899777,FALSE
1866,1867,507,11823492,,,,Pennsylvania Boulevard,,19.97718279,FALSE
1030,1868,508,11690735,,,,Poplar Drive,,120.2579677,FALSE
1871,1872,509,11690741,,,,Poplar Drive,,78.36973993,FALSE
1872,1873,510,11690741,,,,Poplar Drive,,41.19191699,FALSE
1449,1877,511,11944312,,,,West Crafton Avenue,,126.3057064,FALSE
1876,1877,512,11690795,,,,West Steuben Street,,57.48402232,FALSE
1880,1881,513,11690825,,,,Allison Avenue,,232.4255424,FALSE
1883,1884,514,11690835,,,,Inglewood Drive,,134.3653519,FALSE
1885,1886,515,11690835,,,,Inglewood Drive,,184.8255342,FALSE
1887,1888,516,11690842,,,,Harold Street,,17.10476256,TRUE
61,1889,517,11690844,,,,Elizabeth Street,,112.2656171,FALSE
27,1890,518,11690844,,,,Elizabeth Street,,82.62264319,FALSE
1034,1890,519,11953072,,,,Harvey Street,,96.53000166,FALSE
1890,1891,520,11690844,,,,Elizabeth Street,,79.52926224,FALSE
1891,1892,521,11690844,,,,Elizabeth Street,,84.16381974,FALSE
1892,1893,522,11690844,,,,Elizabeth Street,,171.9267918,FALSE
1897,1898,523,11690860,,,,Elizabeth Street,,47.69157893,FALSE
1903,1904,524,11690860,,,,Elizabeth Street,,147.5351198,FALSE
1133,1907,525,11960592,,,,Larimer Avenue,,214.7114045,FALSE
1906,1907,526,11690870,,,,Elizabeth Street,,82.87610336,FALSE
1134,1908,527,11840994,,,,Pittsburgh Street,,210.3764769,FALSE
1907,1908,528,11690870,,,,Elizabeth Street,,75.46142257,FALSE
1135,1909,529,11755560,,,,Clara Avenue,,201.5907057,FALSE
1136,1910,530,11700973,,,,Joseph Avenue,,147.2909834,FALSE
1910,1911,531,11690870,,,,Elizabeth Street,,124.4119043,FALSE
1914,1915,532,11690880,,,,Elizabeth Street,,104.1159051,FALSE
1915,1916,533,11690880,,,,Elizabeth Street,,181.9698922,FALSE
1917,1918,534,11690883,,,,Elizabeth Street,,96.85028204,FALSE
1213,1919,535,11690885,,,,Elizabeth Street,,125.5817142,FALSE
1920,1921,536,11690890,,,,Elizabeth Street,,66.90359278,FALSE
1924,1925,537,11690894,,,,Elizabeth Street,,46.77172667,FALSE
1930,1931,538,11690912,,,,South 15th Street,,26.39828445,TRUE
1932,1933,539,11690915,,,,Hazel Place,,90.46429081,FALSE
1936,1937,540,11690994,,,,Karl Street,,128.0624016,FALSE
1940,1941,541,11691010,,,,Termon Avenue,,79.30954566,TRUE
1943,1944,542,11691010,,,,Termon Avenue,,85.43466297,TRUE
1946,1947,543,11691013,,,,Termon Avenue,,83.16583188,TRUE
1475,1948,544,11691013,,,,Termon Avenue,,18.53973192,TRUE
1947,1948,545,11691013,,,,Termon Avenue,,80.8881821,TRUE
256,1949,546,11691013,,,,Termon Avenue,,32.26319624,TRUE
1961,1962,547,11691027,,,,Tecumseh Street,,50.01453581,TRUE
1963,1964,548,11691036,,,,Brom Street,,38.41382641,FALSE
1972,1973,549,11691067,,,,Olivia Street,,19.78198577,TRUE
1974,1975,550,11691070,,,,Olivia Street,,39.55433945,FALSE
233,1976,551,11691071,,,,Olivia Street,,103.3579467,FALSE
1979,1980,552,11691087,,,,Williams Street,,81.73008998,FALSE
1047,1986,553,11691106,,,,McNeilly Avenue,,149.2351647,TRUE
1047,1987,554,11691106,,,,McNeilly Avenue,,209.4322465,TRUE
1987,1988,555,11691106,,,,McNeilly Avenue,,19.18114204,FALSE
1992,1993,556,11691123,,,,Finley Avenue,,195.4985186,FALSE
1567,1996,557,11691129,,,,Zimmerman Street,,35.42482507,TRUE
1999,2000,558,11691129,,,,Zimmerman Street,,56.7303106,TRUE
2005,2006,559,11691139,,,,Hivue Lane,,276.0581598,FALSE
2009,2010,560,11691143,,,,Walmart Drive,,23.99174091,FALSE
1214,2011,561,11691144,,,,Renier Avenue,,174.3822985,FALSE
927,2018,562,11703406,,,,Topaz Drive,,89.70500296,FALSE
2018,2019,563,11691224,,,,Agate Drive,,69.64586107,FALSE
2024,2025,564,11691260,,,,Minnotte Square,11691260,48.16417216,TRUE
2026,2027,565,11691267,,,,Fairfield Street,,64.2770261,TRUE
2027,2028,566,11691267,,,,Fairfield Street,,168.9734421,TRUE
2028,2029,567,11691267,,,,Fairfield Street,,74.51172637,TRUE
2033,2034,568,11691277,,,,Frank Way,,83.8232258,FALSE
2035,2036,569,11691294,,,,Monroe Drive,,126.3335149,FALSE
2043,2044,570,11691355,,,,Swan Drive,,95.61469711,FALSE
2044,2045,571,11691355,,,,Swan Drive,,103.8012139,FALSE
2049,2050,572,11691396,,,,Bennett Place,,54.51666137,TRUE
2054,2055,573,11691407,,,,Wallace Drive,,101.9529195,FALSE
2056,2057,574,11691407,,,,Wallace Drive,,55.27597816,FALSE
2059,2060,575,11691407,,,,Wallace Drive,,153.5632254,FALSE
2069,2070,576,11691429,,,,Lillian Street,,41.20995479,TRUE
2070,2071,577,11691429,,,,Lillian Street,,47.60460853,TRUE
2074,2075,578,11691450,,,,Alexis Street,,179.2361526,TRUE
2078,2079,579,11691456,,,,Eagle Trail Drive,,41.26368252,FALSE
1691,2081,580,11691468,,,,Val Street,,115.0325086,FALSE
2083,2084,581,11691484,,,,Kedzie Street,,115.0128362,TRUE
2090,2091,582,11691500,,,,Idlewood Road,,122.5510867,TRUE
1498,2093,583,280226749,,,,Greenfield Avenue,,49.62216603,TRUE
2095,2096,584,11691505,,,,Skelley Street,,43.19709522,FALSE
2098,2099,585,11691510,,,,South Birmingham Avenue,,49.29527934,FALSE
2100,2101,586,11691510,,,,South Birmingham Avenue,,40.05403319,FALSE
1480,2102,587,11691510,,,,South Birmingham Avenue,,40.26493186,FALSE
2101,2102,588,11691510,,,,South Birmingham Avenue,,39.0529048,FALSE
2104,2105,589,11691513,,,,Rolling Drive,,112.8976879,FALSE
2110,2111,590,11691527,,,,Rhodes Avenue,,148.3980426,FALSE
2111,2112,591,11691527,,,,Rhodes Avenue,,231.4996694,FALSE
2112,2113,592,11691527,,,,Rhodes Avenue,,142.0493897,FALSE
2115,2116,593,11691531,,,,Rhodes Avenue,,57.51581056,FALSE
1988,2119,594,11734232,,,,Knowlson Avenue,,125.6757813,TRUE
989,2120,595,11691537,,,,Kenilworth Street,,59.44403032,TRUE
244,2130,596,11691630,,,,Lucina Avenue,,137.8605977,TRUE
2129,2130,597,11691630,,,,Lucina Avenue,,85.53074772,TRUE
244,2131,598,11691630,,,,Lucina Avenue,,74.33482199,TRUE
2131,2132,599,11691630,,,,Lucina Avenue,,106.3513765,TRUE
2135,2136,600,11691637,,,,Heckelman Street,,37.46478608,TRUE
1912,2138,601,11840966,,,,Alvin Street,,93.08577235,FALSE
1913,2139,602,11706695,,,,Laura Avenue,,88.64255512,FALSE
2139,2140,603,11691646,,,,Clay Street,,44.54036161,FALSE
2140,2141,604,11691646,,,,Clay Street,,34.87304145,FALSE
2142,2143,605,11691653,,,,Clay Street,,122.6602359,FALSE
2143,2144,606,11691653,,,,Clay Street,,68.42991993,FALSE
2144,2145,607,11691653,,,,Clay Street,,46.46013703,FALSE
2145,2146,608,11691653,,,,Clay Street,,44.76337185,FALSE
2146,2147,609,11691653,,,,Clay Street,,34.87235558,FALSE
2147,2148,610,11691653,,,,Clay Street,,33.40511913,FALSE
2148,2149,611,11691653,,,,Clay Street,,60.86328231,FALSE
1073,2152,612,11691709,,,,Spencer Avenue,,72.24788874,TRUE
1962,2162,613,11691742,,,,Ladora Way,,100.7682697,TRUE
2163,2164,614,11691746,,,,Ladora Way,,172.3207224,TRUE
2168,2169,615,11691804,,,,Manorview Road,,67.49639765,FALSE
2172,2173,616,11691842,,,,Riverview Avenue,,104.8535879,FALSE
2173,2174,617,11691842,,,,Riverview Avenue,,90.94798905,FALSE
2174,2175,618,11691842,,,,Riverview Avenue,,94.30313121,FALSE
2179,2180,619,11691893,,,,Riverview Avenue,,33.63717558,TRUE
2187,2188,620,11691913,,,,Fairgrove Drive,,116.296284,FALSE
2189,2190,621,11691940,,,,Jamaica Avenue,,90.79563449,FALSE
2194,2195,622,11691944,,,,Jamaica Avenue,,64.92056893,FALSE
2200,2201,623,11691953,,,,Colter Drive,,93.93811539,FALSE
2201,2202,624,11691953,,,,Colter Drive,,95.61005291,FALSE
2203,2204,625,11691999,,,,Springmont Drive,,79.51527066,FALSE
2029,2207,626,11944854,,,,Simona Drive,,174.8970951,TRUE
2206,2207,627,11692026,,,,Camelia Street,,73.91821315,TRUE
2030,2208,628,11695404,,,,Hawthorne Street,,160.0008749,TRUE
2208,2209,629,11692026,,,,Camelia Street,,50.55093724,TRUE
2210,2211,630,11692034,,,,Camelia Street,,125.033217,TRUE
1095,2213,631,11692043,,,,Laurel Drive,,88.77913439,FALSE
2214,2215,632,11692045,,,,Laurel Drive,,101.2765838,FALSE
2234,2235,633,11692234,,,,Hober Street,,89.9460045,FALSE
2236,2237,634,11692234,,,,Hober Street,,42.98999475,FALSE
2237,2238,635,11692234,,,,Hober Street,,25.5851073,FALSE
2226,2241,636,11692248,,,,Woodbourne Avenue,,286.626708,TRUE
2246,2247,637,11692290,,,,Orwell Way,,109.08324,TRUE
1126,2248,638,306779191,,,,Minerva Street,,50.23871621,TRUE
2247,2248,639,11692290,,,,Orwell Way,,148.4896897,TRUE
2249,2250,640,11692292,,,,Colfax,,63.90730505,FALSE
2250,2251,641,11692292,,,,Colfax,,32.62825955,FALSE
2255,2256,642,11692310,,,,Franklin Street,,26.7410316,FALSE
2256,2257,643,11692310,,,,Franklin Street,,37.83756447,FALSE
2257,2258,644,11692310,,,,Franklin Street,,49.64443676,FALSE
2260,2261,645,11692319,,,,Franklin Street,,202.5337654,FALSE
2262,2263,646,11692322,,,,Franklin Street,,93.43220227,FALSE
2263,2264,647,11692322,,,,Franklin Street,,89.42558182,FALSE
2265,2266,648,11692322,,,,Franklin Street,,180.2502087,FALSE
2266,2267,649,11692322,,,,Franklin Street,,233.8427731,FALSE
2268,2269,650,11692326,,,,Franklin Street,,50.40391211,FALSE
2269,2270,651,11692326,,,,Franklin Street,,111.5035212,FALSE
2270,2271,652,11692326,,,,Franklin Street,,85.91977019,FALSE
2274,2275,653,11692342,,,,1st Street,,91.33249026,FALSE
2276,2277,654,11692344,,,,Sheridan Avenue,,42.35269147,FALSE
2277,2278,655,11692344,,,,Sheridan Avenue,,41.41552849,FALSE
1729,2279,656,11692348,,,,Sheridan Avenue,,75.19263979,FALSE
2279,2280,657,11692348,,,,Sheridan Avenue,,26.04714539,FALSE
2280,2281,658,11692348,,,,Sheridan Avenue,,62.34345322,FALSE
2183,2282,659,11692348,,,,Sheridan Avenue,,111.3520451,FALSE
2281,2282,660,11692348,,,,Sheridan Avenue,,180.8386089,FALSE
1077,2285,661,11692358,,,,Sheridan Avenue,,74.04501296,TRUE
2288,2289,662,11692363,,,,Greenridge Drive,,28.00924269,FALSE
2291,2292,663,11692387,,,,McCombs Street,,20.38009521,TRUE
2304,2305,664,11692436,,,,Questend Avenue,,83.447253,FALSE
2305,2306,665,11692436,,,,Questend Avenue,,127.2327579,FALSE
2306,2307,666,11692436,,,,Questend Avenue,,163.0136286,FALSE
2307,2308,667,11692436,,,,Questend Avenue,,125.2037619,FALSE
2310,2311,668,11692445,,,,Clematis Boulevard,,59.41785216,FALSE
2312,2313,669,11692445,,,,Clematis Boulevard,,82.9913017,FALSE
2330,2331,670,11692499,,,,Curry Road,,135.1050819,FALSE
2332,2333,671,11692530,,,,Lovingston Drive,,68.35661046,FALSE
2334,2335,672,11692530,,,,Lovingston Drive,,95.78979825,FALSE
2338,2339,673,11692535,,,,Dawson Drive,,88.50246297,FALSE
2340,2341,674,11692542,,,,Pentland Avenue,,86.15516932,FALSE
2346,2347,675,11692584,,,,Harvard Avenue,,92.63763112,FALSE
2353,2354,676,11692588,,,,Harvard Avenue,,81.31756675,FALSE
117,2362,677,607002691,,,,Center Avenue,,75.78116025,FALSE
2363,2364,678,11692659,,,,Hawkins Street,,37.60239453,TRUE
851,2365,679,11692659,,,,Hawkins Street,,4.287703868,TRUE
2364,2365,680,11692659,,,,Hawkins Street,,29.61366114,TRUE
851,2366,681,11692659,,,,Hawkins Street,,81.47333441,TRUE
2367,2368,682,11692661,,,,Cannon Street,,102.3478501,TRUE
2368,2369,683,11692661,,,,Cannon Street,,48.48862098,TRUE
2370,2371,684,11692665,,,,Cannon Street,,121.3572694,FALSE
137,2372,685,11692675,,,,Werner Camp Road,,58.56844769,FALSE
2375,2376,686,11692698,,,,Mahon Street,,144.8348922,TRUE
178,2379,687,527585583,,,,Maple Lane,,85.34048088,FALSE
2382,2383,688,11692713,,,,Robb Street,,69.37460327,FALSE
574,2384,689,11818804,,,,Sussex Avenue,,43.20653018,TRUE
2384,2385,690,11692714,,,,Fortuna Avenue,,132.2690276,TRUE
2398,2399,691,11692761,,,,Gass Road,,83.52639525,FALSE
2399,2400,692,11692761,,,,Gass Road,,86.94124514,FALSE
2400,2401,693,11692761,,,,Gass Road,,43.93347508,FALSE
2401,2402,694,11692761,,,,Gass Road,,24.21965487,FALSE
2105,2403,695,11958367,,,,Marion Drive,,94.81109969,FALSE
2404,2405,696,11692761,,,,Gass Road,,185.7063634,FALSE
2409,2410,697,11692846,,,,James Drive,,55.05661705,FALSE
2415,2416,698,11692891,,,,Rockledge Street,,6.463491102,TRUE
2416,2417,699,11692891,,,,Rockledge Street,,282.3034373,TRUE
2419,2420,700,11692935,,,,Erin Street,,102.9399456,TRUE
2421,2422,701,11692939,,,,Erin Street,,47.58114245,FALSE
2422,2423,702,11692939,,,,Erin Street,,45.86990964,FALSE
2423,2424,703,11692939,,,,Erin Street,,45.4478596,FALSE
2428,2429,704,11692974,,,,35th Street,,45.91224459,TRUE
2430,2431,705,347013177,,,,Butler Street,,73.12657441,TRUE
2431,2432,706,11692981,,,,35th Street,,50.21651563,TRUE
2432,2433,707,11692981,,,,35th Street,,46.35634583,TRUE
2435,2436,708,11692997,,,,Brinway Drive,,65.10096544,FALSE
2436,2437,709,11692997,,,,Brinway Drive,,106.9200949,FALSE
2437,2438,710,11692997,,,,Brinway Drive,,33.99945499,FALSE
2438,2439,711,11692997,,,,Brinway Drive,,59.82909841,FALSE
2444,2445,712,11693007,,,,Lawndale Street,,48.84720172,FALSE
2445,2446,713,11693007,,,,Lawndale Street,,44.72350079,FALSE
2446,2447,714,11693007,,,,Lawndale Street,,50.35585017,FALSE
2453,2454,715,11693055,,,,Louisa Court,,29.93803364,FALSE
2455,2456,716,11693068,,,,Pasture Way,,76.38523729,FALSE
1267,2467,717,11963539,,,,Maplewood Avenue,,109.0457338,TRUE
2466,2467,718,11693121,,,,Tokay Street,,63.47588769,TRUE
1266,2468,719,11746377,,,,Fahnestock Avenue,,217.7973791,TRUE
2467,2468,720,11693121,,,,Tokay Street,,148.1877399,TRUE
2468,2469,721,11693121,,,,Tokay Street,,137.0394925,TRUE
1256,2470,722,403107077,,,,Bennett Street,,82.94325735,TRUE
2469,2470,723,11693121,,,,Tokay Street,,82.89486849,TRUE
2472,2473,724,11693152,,,,Old William Penn Highway,,17.69622068,FALSE
2475,2476,725,11693152,,,,Old William Penn Highway,,120.854801,FALSE
2481,2482,726,11693168,,,,Old William Penn Highway,,10.66898444,FALSE
2471,2485,727,11693171,,,,Old William Penn Highway,,23.14745549,FALSE
1655,2486,728,268851673,,,,Bigelow Street,,54.58888585,TRUE
2488,2489,729,11693197,,,,Pittock Street,,90.40934779,TRUE
2490,2491,730,11693199,,,,Cooper Avenue,,380.1639164,TRUE
2494,2495,731,11693212,,,,Poplar Avenue,,117.9561728,FALSE
2499,2500,732,11693223,,,,Poplar Avenue,,48.22248113,FALSE
2500,2501,733,11693223,,,,Poplar Avenue,,61.7810778,FALSE
2501,2502,734,11693223,,,,Poplar Avenue,,189.0525493,FALSE
2502,2503,735,11693223,,,,Poplar Avenue,,14.29891669,FALSE
2503,2504,736,11693223,,,,Poplar Avenue,,81.16387662,FALSE
1644,2505,737,11965587,,,,Locust Avenue,,57.65752296,FALSE
2504,2505,738,11693223,,,,Poplar Avenue,,78.59095994,FALSE
2505,2506,739,11693223,,,,Poplar Avenue,,93.42931577,FALSE
303,2508,740,11693232,,,,Castle Avenue,,53.23760264,TRUE
2522,2523,741,11693279,,,,Sunset Way,,48.18692421,FALSE
2529,2530,742,11693320,,,,Palmgreen Street,,109.5429002,FALSE
2530,2531,743,11693320,,,,Palmgreen Street,,100.9936307,FALSE
2531,2533,744,11693327,,,,Freemont Street,,33.44183036,FALSE
2536,2537,745,11693327,,,,Freemont Street,,88.97360797,FALSE
2537,2538,746,11693327,,,,Freemont Street,,74.64808623,FALSE
2552,2553,747,88316751,,,,Shelly Street,,84.95367439,TRUE
2553,2554,748,11693463,,,,Shelly Street,,29.95692737,TRUE
2554,2555,749,11693463,,,,Shelly Street,,4.866615864,TRUE
2043,2556,750,11747895,,,,Vistaview Drive,,161.4424062,FALSE
2044,2557,751,11805665,,,,Della Drive,,162.6889507,FALSE
2556,2557,752,11693477,,,,Riverview Drive,,97.54419055,FALSE
2558,2559,753,11693477,,,,Riverview Drive,,148.1432461,FALSE
2564,2565,754,11693501,,,,McWhinney Street,,108.9845875,FALSE
2566,2567,755,11693501,,,,McWhinney Street,,82.0035959,FALSE
2567,2568,756,11693501,,,,McWhinney Street,,82.22564221,FALSE
2575,2576,757,11693558,,,,Curtis Street,,268.7328603,FALSE
2580,2581,758,11693585,,,,Buckeye Way,,137.4298418,FALSE
973,2582,759,11725198,,,,Union Avenue,,41.36668525,FALSE
2582,2583,760,11693596,,,,Lee Avenue,,57.28976531,FALSE
2583,2584,761,11693596,,,,Lee Avenue,,70.69627792,FALSE
909,2585,762,11693602,,,,Lee Avenue,,5.152362843,FALSE
2588,2589,763,11693614,,,,Rockcliff Road,,91.17319704,FALSE
2589,2590,764,11693614,,,,Rockcliff Road,,99.70349563,FALSE
2591,2592,765,11693620,,,,Hazlett Street,,144.4457105,TRUE
2596,2597,766,11693642,,,,Carrick Avenue,,12.91147823,TRUE
2598,2599,767,11693653,,,,Faber Street,,66.62639492,FALSE
2600,2601,768,11813005,,,,Elm Way,,92.05105344,TRUE
2598,2602,769,11693660,,,,Faber Street,,366.5401502,FALSE
2604,2605,770,11693674,,,,Earlwood Road,,120.1595653,FALSE
2608,2609,771,11693685,,,,High Street,,50.93772751,FALSE
2611,2612,772,11693691,,,,Memory Lane,,99.76780118,TRUE
2616,2617,773,11693694,,,,Janero Street,,89.62779137,TRUE
2617,2618,774,11693694,,,,Janero Street,,86.44257552,TRUE
2618,2619,775,329776221,,,,North Saint Clair Street,,6.98661295,TRUE
2626,2627,776,11693727,,,,Eastchester Street,,46.18973342,TRUE
2630,2631,777,11693749,,,,Spruce Way,,69.01341994,FALSE
2632,2633,778,607550977,,,,East Pittsburgh Mckeesport Boulevard,,194.6557376,FALSE
2634,2635,779,11693757,,,,Spruce Way,,92.43992328,FALSE
2636,2637,780,11693771,,,,Jackson Drive,,129.9079613,FALSE
2638,2639,781,11693787,,,,Clairhaven Street,,25.77692279,TRUE
842,2645,782,54583030,,,,Chartiers Avenue,,43.26115601,TRUE
